URLs,Focus keyword,Meta Title,Meta Description ,Meta Description
https://docs.dyte.io/react-web-core/reference/DyteMeta,,DyteMeta | Dyte Docs,,"This consists of the metadata of the meeting, such as the room name and the title."
https://docs.dyte.io/react-web-core/reference/DyteParticipant,,DyteParticipant | Dyte Docs,,This module represents a single participant in the meeting.
https://docs.dyte.io/react-web-core/reference/DyteParticipantMap,,DyteParticipantMap | Dyte Docs,,"This is a map of participants, indexed by participant.id (a participant's peer ID)."
https://docs.dyte.io/react-web-core/reference/DyteParticipants,,DyteParticipants | Dyte Docs,,This module represents all the participants in the meeting (except the local user).
https://docs.dyte.io/react-web-core/reference/DytePermissionsPreset,,DytePermissionsPreset | Dyte Docs,,The DytePermissionsPreset class represents the meeting permissions for the current participant
https://docs.dyte.io/react-web-core/reference/DytePlugin,,DytePlugin | Dyte Docs,,The DytePlugin module represents a single plugin in the meeting.
https://docs.dyte.io/react-web-core/reference/DytePluginMap,,DytePluginMap | Dyte Docs,,"This is a map of plugins, indexed by plugin.id."
https://docs.dyte.io/react-web-core/reference/DytePlugins,,DytePlugins | Dyte Docs,,The DytePlugins module consists of all the plugins in the meeting. It has 2 maps:
https://docs.dyte.io/react-web-core/reference/DytePolls,,DytePolls | Dyte Docs,,The DytePolls module consists of the polls that have been created in the meeting.
https://docs.dyte.io/react-web-core/reference/DyteRecording,,DyteRecording | Dyte Docs,,"The DyteRecording module represents the state of the current recording, and allows"
https://docs.dyte.io/react-web-core/reference/DyteRemote,,DyteRemote | Dyte Docs,,This module provides the ability to control a remotely shared screen using mouse and keyboard.
https://docs.dyte.io/react-web-core/reference/DyteSelf,,DyteSelf | Dyte Docs,,"The DyteSelf module represents the current user, and allows to modify the state"
https://docs.dyte.io/react-web-core/reference/DyteSelfMedia,,DyteSelfMedia | Dyte Docs,,This module allows users to initialize media before initializing the root DyteClient.init object
https://docs.dyte.io/react-web-core/reference/DyteStage,,DyteStage | Dyte Docs,,The DyteStage module represents a class to manage the Stage of the meeting
https://docs.dyte.io/react-web-core/reference/DyteThemePreset,,DyteThemePreset | Dyte Docs,,The DyteThemePreset class represents the meeting theme for the current participant
https://docs.dyte.io/react-web-core/release-notes,,Release Notes | Dyte Docs,,"The release notes lists all new features, resolved issues, and known issues of React Web Core in chronological order."
https://docs.dyte.io/react-web-core/room-metadata,,Room Metadata | Dyte Docs,,All metadata pertaining to a meeting.
https://docs.dyte.io/react-web-core/stage,,Stage Management | Dyte Docs,,Below documentation relevant for Interactive Livestream(LHLS) and Webinar(WebRTC) use cases
https://docs.dyte.io/release-notes,,Release Notes | Dyte Docs,,Stay informed about all updates to Dyte SDKs and APIs.
https://docs.dyte.io/release-notes/rest-api,,Release Notes | Dyte Docs,,"The release notes lists all new features, resolved issues, and known issues of our REST APIs in chronological order."
https://docs.dyte.io/rn-core,,Installation | Dyte Docs,,Install rn-core.
https://docs.dyte.io/rn-core/chat/edit-chat-messages,,Editing Chat Messages | Dyte Docs,,Edit chat messages that you have sent in a meeting.
https://docs.dyte.io/rn-core/chat/introduction,,Introducing chat | Dyte Docs,,Send and receive chat messages in a meeting.
https://docs.dyte.io/rn-core/chat/other-chat-functions,,Other chat functions | Dyte Docs,,Other functionality associated with chat.
https://docs.dyte.io/rn-core/chat/receiving-chat-messages,,Receiving chat messages | Dyte Docs,,Receive chat messages that have been sent in a meeting.
https://docs.dyte.io/rn-core/chat/sending-a-chat-message,,Sending a chat message | Dyte Docs,,Send a chat message in a meeting.
https://docs.dyte.io/rn-core/error-codes/error-code,,Debug System Error Codes | Dyte Docs,,This information is intended for developers debugging or troubleshooting Dyte's web core system errors.
https://docs.dyte.io/rn-core/error-codes/error-code-zero-ten,,System Error Codes (0-16) | Dyte Docs,,This topic describes web core system error codes 0-16.
https://docs.dyte.io/rn-core/livestreaming,,Livestreaming | Dyte Docs,,"- Livestreaming is often used for events, such as concerts, conferences, and sports games, as well as for online classes, gaming, and social media platforms."
https://docs.dyte.io/rn-core/local-user/events,,Events | Dyte Docs,,Local user events guide.
https://docs.dyte.io/rn-core/local-user/extras,,Other Methods | Dyte Docs,,Methods to manage the local user.
https://docs.dyte.io/rn-core/local-user/introduction,,Introduction | Dyte Docs,,Local user setup guide.
https://docs.dyte.io/rn-core/local-user/manage-media-devices,,Manage Media Devices | Dyte Docs,,Local user media guide to manage media permissions.
https://docs.dyte.io/rn-core/local-user/media-permission-errors,,Media Permission Errors | Dyte Docs,,Local user media guide to local media permission errors.
https://docs.dyte.io/rn-core/participants,,Participants | Dyte Docs,,"Events, methods and data pertaining to meeting participants."
https://docs.dyte.io/rn-core/participants/events,,Participant Events | Dyte Docs,,Event handling for participants.
https://docs.dyte.io/rn-core/participants/participant-object,,The participant object | Dyte Docs,,The object corresponding to a particular participant.
https://docs.dyte.io/rn-core/plugins/disable-plugin,,Functions to disable plugins | Dyte Docs,,Methods on a plugin in a meeting.
https://docs.dyte.io/rn-core/plugins/enable-plugin,,Functions to enable plugins | Dyte Docs,,Methods on a plugin in a meeting.
https://docs.dyte.io/rn-core/plugins/extra,,Other methods | Dyte Docs,,Methods on a plugin in a meeting.
https://docs.dyte.io/rn-core/plugins/introduction,,Introduction | Dyte Docs,,Manage plugins in a meeting.
https://docs.dyte.io/rn-core/polls/creating-a-poll,,Creating a poll | Dyte Docs,,Create polls in a meeting.
https://docs.dyte.io/rn-core/polls/introduction,,Introduction | Dyte Docs,,"Create, receive and interact with polls in a meeting."
https://docs.dyte.io/rn-core/polls/other-poll-functions,,Other poll functions | Dyte Docs,,Other poll functions
https://docs.dyte.io/rn-core/polls/voting-on-a-poll,,Voting on a poll | Dyte Docs,,Voting on polls in a meeting.
https://docs.dyte.io/rn-core/quickstart,,Quickstart | Dyte Docs,,Quickstart guide for web-core.
https://docs.dyte.io/rn-core/recording,,Recording | Dyte Docs,,Control recordings in a meeting.
https://docs.dyte.io/rn-core/reference/DyteChat,,DyteChat | Dyte Docs,,"This is the chat module, which can be used to send and receive messages from the"
https://docs.dyte.io/rn-core/reference/DyteClient,,DyteClient | Dyte Docs,,The DyteClient class is the main class of the web core library. An object of the
https://docs.dyte.io/rn-core/reference/DyteLivestream,,DyteLivestream | Dyte Docs,,"The DyteLivestream module represents the state of the current livestream, and allows"
https://docs.dyte.io/rn-core/reference/DyteMeta,,DyteMeta | Dyte Docs,,"This consists of the metadata of the meeting, such as the room name and the"
https://docs.dyte.io/rn-core/reference/DyteParticipant,,DyteParticipant | Dyte Docs,,This module represents a single participant in the meeting. The participant
https://docs.dyte.io/rn-core/reference/DyteParticipantMap,,DyteParticipantMap | Dyte Docs,,"This is a map of participants, indexed by participant.id (a participant's peer"
https://docs.dyte.io/rn-core/reference/DyteParticipants,,DyteParticipants | Dyte Docs,,This module represents all the participants in the meeting (except the local
https://docs.dyte.io/rn-core/reference/DytePermissionsPreset,,DytePermissionsPreset | Dyte Docs,,The DytePermissionsPreset class represents the meeting permissions for the
https://docs.dyte.io/rn-core/reference/DytePlugin,,DytePlugin | Dyte Docs,,The DytePlugin module represents a single plugin in the meeting. A plugin can be
https://docs.dyte.io/rn-core/reference/DytePluginMap,,DytePluginMap | Dyte Docs,,"This is a map of plugins, indexed by plugin.id. This map emits an event"
https://docs.dyte.io/rn-core/reference/DytePlugins,,DytePlugins | Dyte Docs,,The DytePlugins module consists of all the plugins in the meeting. It has 2
https://docs.dyte.io/rn-core/reference/DytePolls,,DytePolls | Dyte Docs,,The DytePolls module consists of the polls that have been created in the
https://docs.dyte.io/rn-core/reference/DyteRecording,,DyteRecording | Dyte Docs,,"The DyteRecording module represents the state of the current recording, and"
https://docs.dyte.io/rn-core/reference/DyteRemote,,DyteRemote | Dyte Docs,,This module provides the ability to control a remotely shared screen using mouse
https://docs.dyte.io/rn-core/reference/DyteSelf,,DyteSelf | Dyte Docs,,"The DyteSelf module represents the current user, and allows to modify the state"
https://docs.dyte.io/rn-core/reference/DyteStage,,DyteStage | Dyte Docs,,The DyteStage module represents a class to manage the Stage of the meeting
https://docs.dyte.io/rn-core/reference/DyteThemePreset,,DyteThemePreset | Dyte Docs,,The DyteThemePreset class represents the meeting theme for the current
https://docs.dyte.io/rn-core/room-metadata,,Room Metadata | Dyte Docs,,All metadata pertaining to a meeting.
https://docs.dyte.io/rn-core/stage,,Stage Management | Dyte Docs,,Below documentation relevant for Interactive Livestream(LHLS) and Webinar(WebRTC) use cases
https://docs.dyte.io/search,,Search the documentation | Dyte Docs,,No meta description found
https://docs.dyte.io/ui-kit,,Introduction to Vanilla JS UI Kit | Dyte Docs,,Dyte's UI Kit is a prebuilt design library of UI components that makes it easy
https://docs.dyte.io/ui-kit/basics/components-basics,,Components Basics | Dyte Docs,,Learn about the structure of an individual component and figure out how to use
https://docs.dyte.io/ui-kit/basics/pre-requisite,,Prerequisite | Dyte Docs,,Make sure to read this before you start integrating the UI Kit into your app.
https://docs.dyte.io/ui-kit/components,,Gallery | Dyte Docs,,"Here are all the available components, grouped according the"
https://docs.dyte.io/ui-kit/components/dyte-audio-visualizer,,dyte-audio-visualizer | Dyte Docs,,An audio visualizer component which visualizes a participants audio.
https://docs.dyte.io/ui-kit/components/dyte-avatar,,dyte-avatar | Dyte Docs,,Avatar component which renders a participant's image or their initials.
https://docs.dyte.io/ui-kit/components/dyte-button,,dyte-button | Dyte Docs,,A button that follows Dyte's Design System.
https://docs.dyte.io/ui-kit/components/dyte-camera-toggle,,dyte-camera-toggle | Dyte Docs,,A button which toggles your camera.
https://docs.dyte.io/ui-kit/components/dyte-chat,,dyte-chat | Dyte Docs,,"Fully featured chat component with image & file upload, emoji picker and auto-scroll."
https://docs.dyte.io/ui-kit/components/dyte-chat-toggle,,dyte-chat-toggle | Dyte Docs,,A button which toggles visibility of chat.
https://docs.dyte.io/ui-kit/components/dyte-clock,,dyte-clock | Dyte Docs,,Props
https://docs.dyte.io/ui-kit/components/dyte-confirmation-modal,,dyte-confirmation-modal | Dyte Docs,,A confirmation modal.
https://docs.dyte.io/ui-kit/components/dyte-controlbar,,dyte-controlbar | Dyte Docs,,Controlbar component provides you with various designs as variants.
https://docs.dyte.io/ui-kit/components/dyte-controlbar-button,,dyte-controlbar-button | Dyte Docs,,A skeleton component used for composing buttons.
https://docs.dyte.io/ui-kit/components/dyte-dialog,,dyte-dialog | Dyte Docs,,A dialog component.
https://docs.dyte.io/ui-kit/components/dyte-dialog-manager,,dyte-dialog-manager | Dyte Docs,,A component which handles all dialog elements in a component such as:
https://docs.dyte.io/ui-kit/components/dyte-emoji-picker,,dyte-emoji-picker | Dyte Docs,,A very simple emoji picker component.
https://docs.dyte.io/ui-kit/components/dyte-ended-screen,,dyte-ended-screen | Dyte Docs,,A screen which shows a meeting has ended.
https://docs.dyte.io/ui-kit/components/dyte-file-message,,dyte-file-message | Dyte Docs,,A component which renders a file message from chat.
https://docs.dyte.io/ui-kit/components/dyte-fullscreen-toggle,,dyte-fullscreen-toggle | Dyte Docs,,A button which toggles full screen mode for any
https://docs.dyte.io/ui-kit/components/dyte-grid,,dyte-grid | Dyte Docs,,The main grid component which abstracts all the grid handling logic and renders it for you.
https://docs.dyte.io/ui-kit/components/dyte-grid-pagination,,dyte-grid-pagination | Dyte Docs,,A component which allows you to change current page and view mode
https://docs.dyte.io/ui-kit/components/dyte-header,,dyte-header | Dyte Docs,,A component that houses all the header components.
https://docs.dyte.io/ui-kit/components/dyte-icon,,dyte-icon | Dyte Docs,,An icon component which accepts an svg string and renders it.
https://docs.dyte.io/ui-kit/components/dyte-idle-screen,,dyte-idle-screen | Dyte Docs,,"A screen that handles the idle state,"
https://docs.dyte.io/ui-kit/components/dyte-image-message,,dyte-image-message | Dyte Docs,,A component which renders an image message from chat.
https://docs.dyte.io/ui-kit/components/dyte-image-viewer,,dyte-image-viewer | Dyte Docs,,A component which shows an image sent via chat.
https://docs.dyte.io/ui-kit/components/dyte-leave-button,,dyte-leave-button | Dyte Docs,,A button which toggles visilibility of the leave confirmation dialog.
https://docs.dyte.io/ui-kit/components/dyte-leave-meeting,,dyte-leave-meeting | Dyte Docs,,A component which allows you to leave a meeting or
https://docs.dyte.io/ui-kit/components/dyte-logo,,dyte-logo | Dyte Docs,,"A component which loads the logo from your config, or via the logo-url attribute."
https://docs.dyte.io/ui-kit/components/dyte-meeting,,dyte-meeting | Dyte Docs,,A single component which renders an entire meeting UI.
https://docs.dyte.io/ui-kit/components/dyte-meeting-title,,dyte-meeting-title | Dyte Docs,,A component which displays the title of the meeting.
https://docs.dyte.io/ui-kit/components/dyte-menu,,dyte-menu | Dyte Docs,,A menu component.
https://docs.dyte.io/ui-kit/components/dyte-menu-item,,dyte-menu-item | Dyte Docs,,A menu item component.
https://docs.dyte.io/ui-kit/components/dyte-menu-list,,dyte-menu-list | Dyte Docs,,A menu list component.
https://docs.dyte.io/ui-kit/components/dyte-mic-toggle,,dyte-mic-toggle | Dyte Docs,,A button which toggles your microphone.
https://docs.dyte.io/ui-kit/components/dyte-mixed-grid,,dyte-mixed-grid | Dyte Docs,,"A grid component which handles screenshares, plugins and participants."
https://docs.dyte.io/ui-kit/components/dyte-more-toggle,,dyte-more-toggle | Dyte Docs,,A button which toggles visibility of a more menu.
https://docs.dyte.io/ui-kit/components/dyte-name-tag,,dyte-name-tag | Dyte Docs,,A component which shows a participant's name.
https://docs.dyte.io/ui-kit/components/dyte-notification,,dyte-notification | Dyte Docs,,A component which shows a notification.
https://docs.dyte.io/ui-kit/components/dyte-notifications,,dyte-notifications | Dyte Docs,,A component which handles notifications.
https://docs.dyte.io/ui-kit/components/dyte-overlay-modal,,dyte-overlay-modal | Dyte Docs,,A confirmation modal.
https://docs.dyte.io/ui-kit/components/dyte-participant,,dyte-participant | Dyte Docs,,A participant entry component used inside dyte-participants which shows data like:
https://docs.dyte.io/ui-kit/components/dyte-participant-count,,dyte-participant-count | Dyte Docs,,A component which shows count of total joined participants in a meeting.
https://docs.dyte.io/ui-kit/components/dyte-participant-tile,,dyte-participant-tile | Dyte Docs,,A component which plays a participants video and allows for placement
https://docs.dyte.io/ui-kit/components/dyte-participants,,dyte-participants | Dyte Docs,,"A component which lists all participants, with ability to"
https://docs.dyte.io/ui-kit/components/dyte-participants-audio,,dyte-participants-audio | Dyte Docs,,A component which plays all the audio from participants and screenshares.
https://docs.dyte.io/ui-kit/components/dyte-participants-stage-list,,dyte-participants-stage-list | Dyte Docs,,"A component which lists all participants, with ability to"
https://docs.dyte.io/ui-kit/components/dyte-participants-toggle,,dyte-participants-toggle | Dyte Docs,,A button which toggles visibility of participants.
https://docs.dyte.io/ui-kit/components/dyte-permissions-message,,dyte-permissions-message | Dyte Docs,,A component which shows permission related troubleshooting
https://docs.dyte.io/ui-kit/components/dyte-plugin-main,,dyte-plugin-main | Dyte Docs,,A component which loads a plugin.
https://docs.dyte.io/ui-kit/components/dyte-plugins,,dyte-plugins | Dyte Docs,,"A component which lists all available plugins from their preset,"
https://docs.dyte.io/ui-kit/components/dyte-plugins-toggle,,dyte-plugins-toggle | Dyte Docs,,A button which toggles visibility of plugins.
https://docs.dyte.io/ui-kit/components/dyte-poll,,dyte-poll | Dyte Docs,,A poll component.
https://docs.dyte.io/ui-kit/components/dyte-poll-form,,dyte-poll-form | Dyte Docs,,A component that lets you create a poll.
https://docs.dyte.io/ui-kit/components/dyte-polls,,dyte-polls | Dyte Docs,,A component which lists all available plugins a user can access with
https://docs.dyte.io/ui-kit/components/dyte-polls-toggle,,dyte-polls-toggle | Dyte Docs,,A button which toggles visibility of polls.
https://docs.dyte.io/ui-kit/components/dyte-recording-indicator,,dyte-recording-indicator | Dyte Docs,,A component which indicates the recording status of a meeting.
https://docs.dyte.io/ui-kit/components/dyte-recording-toggle,,dyte-recording-toggle | Dyte Docs,,A button which toggles recording state of a meeting.
https://docs.dyte.io/ui-kit/components/dyte-remote-access-manager,,dyte-remote-access-manager | Dyte Docs,,A component which lets a user manage remote access requests for their screen.
https://docs.dyte.io/ui-kit/components/dyte-screen-share-toggle,,dyte-screen-share-toggle | Dyte Docs,,A button which toggles your screenshare.
https://docs.dyte.io/ui-kit/components/dyte-screenshare-view,,dyte-screenshare-view | Dyte Docs,,A component which plays a participant's screenshared video.
https://docs.dyte.io/ui-kit/components/dyte-settings,,dyte-settings | Dyte Docs,,A settings component to see and change your audio/video devices
https://docs.dyte.io/ui-kit/components/dyte-settings-audio,,dyte-settings-audio | Dyte Docs,,A component which lets to manage your audio devices and audio preferences.
https://docs.dyte.io/ui-kit/components/dyte-settings-toggle,,dyte-settings-toggle | Dyte Docs,,A button which toggles visibility of chat.
https://docs.dyte.io/ui-kit/components/dyte-settings-video,,dyte-settings-video | Dyte Docs,,A component which lets to manage your camera devices and your video preferences.
https://docs.dyte.io/ui-kit/components/dyte-setup-screen,,dyte-setup-screen | Dyte Docs,,"A screen shown before joining the meeting, where you can edit your display name,"
https://docs.dyte.io/ui-kit/components/dyte-sidebar,,dyte-sidebar | Dyte Docs,,A component which handles the sidebar and
https://docs.dyte.io/ui-kit/components/dyte-simple-grid,,dyte-simple-grid | Dyte Docs,,A grid component which renders only the participants in a simple grid.
https://docs.dyte.io/ui-kit/components/dyte-spinner,,dyte-spinner | Dyte Docs,,A component which shows an animating spinner.
https://docs.dyte.io/ui-kit/components/dyte-spotlight-grid,,dyte-spotlight-grid | Dyte Docs,,A grid component that renders two lists of participants: pinnedParticipants and participants.
https://docs.dyte.io/ui-kit/components/dyte-stage,,dyte-stage | Dyte Docs,,A component used as a stage that commonly houses
https://docs.dyte.io/ui-kit/components/dyte-switch,,dyte-switch | Dyte Docs,,A switch component which follows Dyte's Design System.
https://docs.dyte.io/ui-kit/components/dyte-text-field,,dyte-text-field | Dyte Docs,,A text field component.
https://docs.dyte.io/ui-kit/components/dyte-text-message,,dyte-text-message | Dyte Docs,,A component which renders a text message from chat.
https://docs.dyte.io/ui-kit/components/dyte-tooltip,,dyte-tooltip | Dyte Docs,,Tooltip component which follows Dyte's Design System.
https://docs.dyte.io/ui-kit/components/dyte-viewer-count,,dyte-viewer-count | Dyte Docs,,A component which shows count of total joined participants in a meeting.
https://docs.dyte.io/ui-kit/customizations/custom-iconpack,,Customize Meeting Icons | Dyte Docs,,"Dyte's UI Kit provides all the necessary UI components to allow complete customization of all its UI Kit components. You can customize your meeting icons such as chat, clock, leave meeting, mic on and off, and more."
https://docs.dyte.io/ui-kit/customizations/custom-locale,,Customize Meeting Locale | Dyte Docs,,Dyte's UI Kit allows you to customize all the text within the video call interface. You can personalize the text to align with your specific locale needs.
https://docs.dyte.io/ui-kit/design-system,,Design System | Dyte Docs,,Details about the Design System in Dyte's UI Kit.
https://docs.dyte.io/ui-kit/quickstart,,Quickstart | Dyte Docs,,This quickstart shows how to use Dyte's UI Kit prebuilt components to add live
https://docs.dyte.io/ui-kit/reference,,Reference | Dyte Docs,,Interfaces
https://docs.dyte.io/ui-kit/reference/classes/DyteNotificationsAudio,,Class: DyteNotificationsAudio | Dyte Docs,,Handles notification sounds in a meeting
https://docs.dyte.io/ui-kit/reference/interfaces/Notification,,Interface: Notification | Dyte Docs,,"Notification object type, which is used in ``."
https://docs.dyte.io/ui-kit/reference/interfaces/PollObject,,Interface: PollObject | Dyte Docs,,Properties
https://docs.dyte.io/ui-kit/reference/interfaces/States,,Interface: States | Dyte Docs,,Global States object which are shared among components
https://docs.dyte.io/ui-kit/reference/interfaces/UIConfig,,Interface: UIConfig | Dyte Docs,,A UI Config object defines the UI of the meeting
https://docs.dyte.io/ui-kit/reference/interfaces/UserPreferences,,Interface: UserPreferences | Dyte Docs,,User preferences object type which are
https://docs.dyte.io/ui-kit/release-notes,,Release Notes | Dyte Docs,,"The release notes lists all new features, resolved issues, and known issues of UI Kit in chronological order."
https://docs.dyte.io/web-core,,Quickstart | Dyte Docs,,This quickstart shows how to use Dyte's core SDKs to add live video and audio to
https://docs.dyte.io/web-core/chat/edit-chat-messages,,Editing Chat Messages | Dyte Docs,,Edit chat messages that you have sent in a meeting.
https://docs.dyte.io/web-core/chat/introduction,,Introducing chat | Dyte Docs,,Send and receive chat messages in a meeting.
https://docs.dyte.io/web-core/chat/other-chat-functions,,Other chat functions | Dyte Docs,,Other functionality associated with chat.
https://docs.dyte.io/web-core/chat/receiving-chat-messages,,Receiving chat messages | Dyte Docs,,Receive chat messages that have been sent in a meeting.
https://docs.dyte.io/web-core/chat/sending-a-chat-message,,Sending a chat message | Dyte Docs,,Send a chat message in a meeting.
https://docs.dyte.io/web-core/error-codes/error-code,,Debug System Error Codes | Dyte Docs,,This information is intended for developers debugging or troubleshooting Dyte's web core system errors.
https://docs.dyte.io/web-core/error-codes/error-code-zero-ten,,System Error Codes (0-16) | Dyte Docs,,This topic describes web core system error codes 0-16.
https://docs.dyte.io/web-core/Introduction,,Introduction | Dyte Docs,,"The Dyte Core SDK is designed to provide you with an easy way to incorporate live video, voice, livestream and chat capabilities into your apps and websites. The Core SDK acts as a data-only layer. It provides simple APIs offering high-level primitives and abstracting away complex media and networking optimizations."
https://docs.dyte.io/web-core/livestreaming,,Livestreaming | Dyte Docs,,"- Livestreaming is often used for events, such as concerts, conferences, and sports games, as well as for online classes, gaming, and social media platforms."
https://docs.dyte.io/web-core/local-user/events,,Events | Dyte Docs,,Local user events guide.
https://docs.dyte.io/web-core/local-user/extras,,Other Methods | Dyte Docs,,Methods to manage the local user.
https://docs.dyte.io/web-core/local-user/introduction,,Introduction | Dyte Docs,,Local user setup guide.
https://docs.dyte.io/web-core/local-user/manage-media-devices,,Manage Media Devices | Dyte Docs,,Local user media guide to manage media permissions.
https://docs.dyte.io/web-core/local-user/media-permission-errors,,Media Permission Errors | Dyte Docs,,Local user media guide to local media permission errors.
https://docs.dyte.io/web-core/participants,,Participants | Dyte Docs,,"Events, methods and data pertaining to meeting participants."
https://docs.dyte.io/web-core/participants/events,,Participant Events | Dyte Docs,,Event handling for participants.
https://docs.dyte.io/web-core/participants/participant-object,,The participant object | Dyte Docs,,The object corresponding to a particular participant.
https://docs.dyte.io/web-core/participants/pip,,Picture-in-Picture | Dyte Docs,,"Events, methods and data pertaining to browser picture in picture mode"
https://docs.dyte.io/web-core/plugins/disable-plugin,,Functions to disable plugins | Dyte Docs,,Methods on a plugin in a meeting.
https://docs.dyte.io/web-core/plugins/enable-plugin,,Functions to enable plugins | Dyte Docs,,Methods on a plugin in a meeting.
https://docs.dyte.io/web-core/plugins/extra,,Other methods | Dyte Docs,,Methods on a plugin in a meeting.
https://docs.dyte.io/web-core/plugins/introduction,,Introduction | Dyte Docs,,Manage plugins in a meeting.
https://docs.dyte.io/web-core/polls/creating-a-poll,,Creating a poll | Dyte Docs,,Create polls in a meeting.
https://docs.dyte.io/web-core/polls/introduction,,Introduction | Dyte Docs,,"Create, receive and interact with polls in a meeting."
https://docs.dyte.io/web-core/polls/other-poll-functions,,Other poll functions | Dyte Docs,,Other poll functions
https://docs.dyte.io/web-core/polls/voting-on-a-poll,,Voting on a poll | Dyte Docs,,Voting on polls in a meeting.
https://docs.dyte.io/web-core/recording,,Recording | Dyte Docs,,Control recordings in a meeting.
https://docs.dyte.io/web-core/reference/DyteAi,,DyteAi | Dyte Docs,,(Beta - API not stable)
https://docs.dyte.io/web-core/reference/DyteChat,,DyteChat | Dyte Docs,,"This is the chat module, which can be used to send and receive messages from the meeting."
https://docs.dyte.io/web-core/reference/DyteClient,,DyteClient | Dyte Docs,,The DyteClient class is the main class of the web core library.
https://docs.dyte.io/web-core/reference/DyteLivestream,,DyteLivestream | Dyte Docs,,"The DyteLivestream module represents the state of the current livestream, and allows"
https://docs.dyte.io/web-core/reference/DyteMeta,,DyteMeta | Dyte Docs,,"This consists of the metadata of the meeting, such as the room name and the title."
https://docs.dyte.io/web-core/reference/DyteParticipant,,DyteParticipant | Dyte Docs,,This module represents a single participant in the meeting.
https://docs.dyte.io/web-core/reference/DyteParticipantMap,,DyteParticipantMap | Dyte Docs,,"This is a map of participants, indexed by participant.id (a participant's peer ID)."
https://docs.dyte.io/web-core/reference/DyteParticipants,,DyteParticipants | Dyte Docs,,This module represents all the participants in the meeting (except the local user).
https://docs.dyte.io/web-core/reference/DytePermissionsPreset,,DytePermissionsPreset | Dyte Docs,,The DytePermissionsPreset class represents the meeting permissions for the current participant
https://docs.dyte.io/web-core/reference/DytePlugin,,DytePlugin | Dyte Docs,,The DytePlugin module represents a single plugin in the meeting.
https://docs.dyte.io/web-core/reference/DytePluginMap,,DytePluginMap | Dyte Docs,,"This is a map of plugins, indexed by plugin.id."
https://docs.dyte.io/web-core/reference/DytePlugins,,DytePlugins | Dyte Docs,,The DytePlugins module consists of all the plugins in the meeting. It has 2 maps:
https://docs.dyte.io/web-core/reference/DytePolls,,DytePolls | Dyte Docs,,The DytePolls module consists of the polls that have been created in the meeting.
https://docs.dyte.io/web-core/reference/DyteRecording,,DyteRecording | Dyte Docs,,"The DyteRecording module represents the state of the current recording, and allows"
https://docs.dyte.io/web-core/reference/DyteRemote,,DyteRemote | Dyte Docs,,This module provides the ability to control a remotely shared screen using mouse and keyboard.
https://docs.dyte.io/web-core/reference/DyteSelf,,DyteSelf | Dyte Docs,,"The DyteSelf module represents the current user, and allows to modify the state"
https://docs.dyte.io/web-core/reference/DyteSelfMedia,,DyteSelfMedia | Dyte Docs,,This module allows users to initialize media before initializing the root DyteClient.init object
https://docs.dyte.io/web-core/reference/DyteStage,,DyteStage | Dyte Docs,,The DyteStage module represents a class to manage the Stage of the meeting
https://docs.dyte.io/web-core/reference/DyteThemePreset,,DyteThemePreset | Dyte Docs,,The DyteThemePreset class represents the meeting theme for the current participant
https://docs.dyte.io/web-core/release-notes,,Release Notes | Dyte Docs,,"The release notes lists all new features, resolved issues, and known issues of Web Core in chronological order."
https://docs.dyte.io/web-core/room-metadata,,Room Metadata | Dyte Docs,,All metadata pertaining to a meeting.
https://docs.dyte.io/web-core/stage,,Stage Management | Dyte Docs,,Below documentation relevant for Interactive Livestream(LHLS) and Webinar(WebRTC) use cases
